timestamp,demand,TSD,ENGLAND_WALES_DEMAND,demand_outlier_flag,temperature,humidity,wind_speed,holiday_flag,hour,day,month,day_of_week,is_weekend,demand_lag_1,demand_lag_48,demand_lag_336,demand_rolling_3,demand_rolling_48,demand_rolling_336
2024-02-08 02:00:00+00:00,25146.0,27246.0,22856.0,False,13.0,73.0,10.5,0,2,8,2,3,0,25702.0,24570.0,23784.0,26361.666666666668,33172.770833333336,28937.770833333332
2024-02-08 02:30:00+00:00,24687.0,26768.0,22437.0,False,13.0,73.0,10.5,0,2,8,2,3,0,25146.0,24196.0,23561.0,25744.666666666668,33184.770833333336,28941.824404761905
2024-02-08 03:00:00+00:00,24328.0,26617.0,22073.0,False,13.0,72.5,10.5,0,3,8,2,3,0,24687.0,23944.0,23184.0,25178.333333333332,33195.0,28945.175595238095
2024-02-08 03:30:00+00:00,23936.0,26283.0,21678.0,False,13.0,72.5,10.5,0,3,8,2,3,0,24328.0,23785.0,22748.0,24720.333333333332,33203.0,28948.58035714286
2024-02-08 04:00:00+00:00,23455.0,26703.0,21287.0,False,13.0,72.0,10.5,0,4,8,2,3,0,23936.0,23598.0,22550.0,24317.0,33206.145833333336,28952.116071428572
2024-02-08 04:30:00+00:00,23434.0,26794.0,21297.0,False,13.0,72.0,10.5,0,4,8,2,3,0,23455.0,23622.0,22777.0,23906.333333333332,33203.166666666664,28954.809523809523
2024-02-08 05:00:00+00:00,23879.0,27869.0,21765.0,False,13.0,71.5,10.5,0,5,8,2,3,0,23434.0,24407.0,23374.0,23608.333333333332,33199.25,28956.76488095238
2024-02-08 05:30:00+00:00,24765.0,28618.0,22579.0,False,13.0,71.5,10.5,0,5,8,2,3,0,23879.0,25411.0,24703.0,23589.333333333332,33188.25,28958.26785714286
2024-02-08 06:00:00+00:00,27317.0,30732.0,24944.0,False,13.0,71.0,10.5,0,6,8,2,3,0,24765.0,28065.0,27211.0,24026.0,33174.791666666664,28958.45238095238
2024-02-08 06:30:00+00:00,29806.0,33127.0,27256.0,False,13.0,71.0,10.5,0,6,8,2,3,0,27317.0,30954.0,30376.0,25320.333333333332,33159.208333333336,28958.76785714286
2024-02-08 07:00:00+00:00,32062.0,35000.0,29318.0,False,13.0,70.5,10.5,0,7,8,2,3,0,29806.0,34421.0,33508.0,27296.0,33135.291666666664,28957.071428571428
2024-02-08 07:30:00+00:00,33403.0,36288.0,30574.0,False,13.0,70.5,10.5,0,7,8,2,3,0,32062.0,35872.0,34539.0,29728.333333333332,33086.145833333336,28952.76785714286
2024-02-08 08:00:00+00:00,35313.0,37094.0,32318.0,False,13.0,70.0,10.5,0,8,8,2,3,0,33403.0,36884.0,36166.0,31757.0,33034.708333333336,28949.386904761905
2024-02-08 08:30:00+00:00,36006.0,37665.0,32982.0,False,13.0,70.0,10.5,0,8,8,2,3,0,35313.0,37057.0,36371.0,33592.666666666664,33001.979166666664,28946.848214285714
2024-02-08 09:00:00+00:00,37264.0,38610.0,34143.0,False,13.0,69.5,10.5,0,9,8,2,3,0,36006.0,37369.0,36734.0,34907.333333333336,32980.083333333336,28945.761904761905
2024-02-08 09:30:00+00:00,37587.0,38962.0,34446.0,False,13.0,69.5,10.5,0,9,8,2,3,0,37264.0,37227.0,35959.0,36194.333333333336,32977.895833333336,28947.339285714286
2024-02-08 10:00:00+00:00,37690.0,39662.0,34608.0,False,13.0,69.0,10.5,0,10,8,2,3,0,37587.0,37173.0,34886.0,36952.333333333336,32985.395833333336,28952.184523809523
2024-02-08 10:30:00+00:00,38042.0,40017.0,34995.0,False,13.0,69.0,10.5,0,10,8,2,3,0,37690.0,36851.0,34061.0,37513.666666666664,32996.166666666664,28960.529761904763
2024-02-08 11:00:00+00:00,38769.0,40150.0,35740.0,False,13.0,68.5,10.5,0,11,8,2,3,0,38042.0,36495.0,33582.0,37773.0,33020.979166666664,28972.377976190477
2024-02-08 11:30:00+00:00,38614.0,40158.0,35687.0,False,13.0,68.5,10.5,0,11,8,2,3,0,38769.0,36454.0,33145.0,38167.0,33068.354166666664,28987.815476190477
2024-02-08 12:00:00+00:00,38750.0,40420.0,35860.0,False,13.0,68.0,10.5,0,12,8,2,3,0,38614.0,36405.0,33184.0,38475.0,33113.354166666664,29004.092261904763
2024-02-08 12:30:00+00:00,38491.0,40297.0,35692.0,False,13.0,68.0,10.5,0,12,8,2,3,0,38750.0,36318.0,32895.0,38711.0,33162.208333333336,29020.657738095237
2024-02-08 13:00:00+00:00,38032.0,40138.0,35283.0,False,13.0,67.5,10.5,0,13,8,2,3,0,38491.0,36145.0,32666.0,38618.333333333336,33207.479166666664,29037.3125
2024-02-08 13:30:00+00:00,37638.0,39929.0,34926.0,False,13.0,67.5,10.5,0,13,8,2,3,0,38032.0,35910.0,32616.0,38424.333333333336,33246.791666666664,29053.282738095237
2024-02-08 14:00:00+00:00,37267.0,40002.0,34611.0,False,13.0,67.0,10.5,0,14,8,2,3,0,37638.0,36032.0,33086.0,38053.666666666664,33282.791666666664,29068.229166666668
2024-02-08 14:30:00+00:00,37359.0,40175.0,34747.0,False,13.0,67.0,10.5,0,14,8,2,3,0,37267.0,36074.0,33442.0,37645.666666666664,33308.520833333336,29080.67261904762
2024-02-08 15:00:00+00:00,37505.0,40401.0,34904.0,False,13.0,66.5,10.5,0,15,8,2,3,0,37359.0,36506.0,34425.0,37421.333333333336,33335.291666666664,29092.33035714286
2024-02-08 15:30:00+00:00,37844.0,40830.0,35261.0,False,13.0,66.5,10.5,0,15,8,2,3,0,37505.0,37441.0,35909.0,37377.0,33356.104166666664,29101.497023809523
2024-02-08 16:00:00+00:00,38240.0,41294.0,35588.0,False,13.0,66.0,10.5,0,16,8,2,3,0,37844.0,37758.0,37036.0,37569.333333333336,33364.5,29107.255952380954
2024-02-08 16:30:00+00:00,39132.0,42170.0,36400.0,False,13.0,66.0,10.5,0,16,8,2,3,0,38240.0,38793.0,38170.0,37863.0,33374.541666666664,29110.839285714286
2024-02-08 17:00:00+00:00,40459.0,43174.0,37505.0,False,13.0,65.5,10.5,0,17,8,2,3,0,39132.0,40571.0,38712.0,38405.333333333336,33381.604166666664,29113.70238095238
2024-02-08 17:30:00+00:00,40496.0,43137.0,37599.0,False,13.0,65.5,10.5,0,17,8,2,3,0,40459.0,41216.0,39357.0,39277.0,33379.270833333336,29118.901785714286
2024-02-08 18:00:00+00:00,40111.0,42354.0,37272.0,False,13.0,65.0,10.5,0,18,8,2,3,0,40496.0,40871.0,39272.0,40029.0,33364.270833333336,29122.291666666668
2024-02-08 18:30:00+00:00,39245.0,41410.0,36555.0,False,13.0,65.0,10.5,0,18,8,2,3,0,40111.0,40529.0,38870.0,40355.333333333336,33348.4375,29124.78869047619
2024-02-08 19:00:00+00:00,38346.0,40137.0,35774.0,False,13.0,64.5,10.5,0,19,8,2,3,0,39245.0,40442.0,38213.0,39950.666666666664,33321.6875,29125.904761904763
2024-02-08 19:30:00+00:00,37177.0,38913.0,34711.0,False,13.0,64.5,10.5,0,19,8,2,3,0,38346.0,39523.0,37095.0,39234.0,33278.020833333336,29126.300595238095
2024-02-08 20:00:00+00:00,35654.0,37209.0,33382.0,False,13.0,64.0,10.5,0,20,8,2,3,0,37177.0,38339.0,35515.0,38256.0,33229.145833333336,29126.54464285714
2024-02-08 20:30:00+00:00,34190.0,35792.0,32067.0,False,13.0,64.0,10.5,0,20,8,2,3,0,35654.0,36747.0,33993.0,37059.0,33173.208333333336,29126.958333333332
2024-02-08 21:00:00+00:00,32436.0,34062.0,30578.0,False,13.0,63.5,10.5,0,21,8,2,3,0,34190.0,34821.0,32256.0,35673.666666666664,33119.9375,29127.54464285714
2024-02-08 21:30:00+00:00,30670.0,32324.0,28979.0,False,13.0,63.5,10.5,0,21,8,2,3,0,32436.0,32837.0,30390.0,34093.333333333336,33070.25,29128.08035714286
2024-02-08 22:00:00+00:00,28684.0,30714.0,27230.0,False,13.0,63.0,10.5,0,22,8,2,3,0,30670.0,31148.0,28382.0,32432.0,33025.104166666664,29128.91369047619
2024-02-08 22:30:00+00:00,27147.0,29324.0,25762.0,False,13.0,63.0,10.5,0,22,8,2,3,0,28684.0,29514.0,26693.0,30596.666666666668,32973.770833333336,29129.8125
2024-02-08 23:00:00+00:00,25356.0,28595.0,24042.0,False,13.0,62.5,10.5,0,23,8,2,3,0,27147.0,27778.0,24773.0,28833.666666666668,32924.458333333336,29131.16369047619
2024-02-08 23:30:00+00:00,24286.0,27944.0,23034.0,False,13.0,62.5,10.5,0,23,8,2,3,0,25356.0,26627.0,23913.0,27062.333333333332,32874.0,29132.89880952381
2024-02-09 00:00:00+00:00,24058.0,27904.0,22871.0,False,13.0,74.0,7.5,0,0,9,2,4,0,24286.0,26508.0,23759.0,25596.333333333332,32825.229166666664,29134.008928571428
2024-02-09 00:30:00+00:00,24323.0,28215.0,23180.0,False,13.0,74.0,7.5,0,0,9,2,4,0,24058.0,26997.0,23919.0,24566.666666666668,32774.1875,29134.89880952381
2024-02-09 01:00:00+00:00,24117.0,27960.0,22998.0,False,13.0,73.5,7.5,0,1,9,2,4,0,24323.0,26386.0,23657.0,24222.333333333332,32718.479166666668,29136.10119047619
2024-02-09 01:30:00+00:00,23519.0,27673.0,22426.0,False,13.0,73.5,7.5,0,1,9,2,4,0,24117.0,25702.0,23206.0,24166.0,32671.208333333332,29137.470238095237
2024-02-09 02:00:00+00:00,23196.0,27742.0,22093.0,False,13.0,73.0,7.5,0,2,9,2,4,0,23519.0,25146.0,22301.0,23986.333333333332,32625.729166666668,29138.401785714286
2024-02-09 02:30:00+00:00,23050.0,27705.0,21767.0,False,13.0,73.0,7.5,0,2,9,2,4,0,23196.0,24687.0,22126.0,23610.666666666668,32585.104166666668,29141.065476190477
2024-02-09 03:00:00+00:00,22838.0,27498.0,21389.0,False,13.0,72.5,7.5,0,3,9,2,4,0,23050.0,24328.0,21729.0,23255.0,32551.0,29143.815476190477
2024-02-09 03:30:00+00:00,22456.0,27100.0,21013.0,False,13.0,72.5,7.5,0,3,9,2,4,0,22838.0,23936.0,21425.0,23028.0,32519.958333333332,29147.116071428572
2024-02-09 04:00:00+00:00,22300.0,26571.0,20886.0,False,13.0,72.0,7.5,0,4,9,2,4,0,22456.0,23455.0,20969.0,22781.333333333332,32489.125,29150.184523809523
2024-02-09 04:30:00+00:00,22167.0,26367.0,20772.0,False,13.0,72.0,7.5,0,4,9,2,4,0,22300.0,23434.0,21062.0,22531.333333333332,32465.0625,29154.145833333332
2024-02-09 05:00:00+00:00,22717.0,26623.0,21366.0,False,13.0,71.5,7.5,0,5,9,2,4,0,22167.0,23879.0,21689.0,22307.666666666668,32438.666666666668,29157.434523809523
2024-02-09 05:30:00+00:00,23574.0,27079.0,22181.0,False,13.0,71.5,7.5,0,5,9,2,4,0,22717.0,24765.0,22612.0,22394.666666666668,32414.458333333332,29160.494047619046
2024-02-09 06:00:00+00:00,26039.0,28453.0,24453.0,False,13.0,71.0,7.5,0,6,9,2,4,0,23574.0,27317.0,25030.0,22819.333333333332,32389.645833333332,29163.35714285714
2024-02-09 06:30:00+00:00,28590.0,30899.0,26793.0,False,13.0,71.0,7.5,0,6,9,2,4,0,26039.0,29806.0,27292.0,24110.0,32363.020833333332,29166.36011904762
2024-02-09 07:00:00+00:00,32074.0,33512.0,29950.0,False,13.0,70.5,7.5,0,7,9,2,4,0,28590.0,32062.0,30580.0,26067.666666666668,32337.6875,29170.223214285714
2024-02-09 07:30:00+00:00,33419.0,34952.0,31062.0,False,13.0,70.5,7.5,0,7,9,2,4,0,32074.0,33403.0,31842.0,28901.0,32337.9375,29174.66964285714
2024-02-09 08:00:00+00:00,34668.0,36270.0,32143.0,False,13.0,70.0,7.5,0,8,9,2,4,0,33419.0,35313.0,33302.0,31361.0,32338.270833333332,29179.363095238095
2024-02-09 08:30:00+00:00,34825.0,36427.0,32337.0,False,13.0,70.0,7.5,0,8,9,2,4,0,34668.0,36006.0,33575.0,33387.0,32324.833333333332,29183.428571428572
2024-02-09 09:00:00+00:00,35223.0,36827.0,32651.0,False,13.0,69.5,7.5,0,9,9,2,4,0,34825.0,37264.0,33831.0,34304.0,32300.229166666668,29187.14880952381
2024-02-09 09:30:00+00:00,35378.0,36979.0,32767.0,False,13.0,69.5,7.5,0,9,9,2,4,0,35223.0,37587.0,33560.0,34905.333333333336,32257.708333333332,29191.291666666668
2024-02-09 10:00:00+00:00,35561.0,37166.0,32965.0,False,13.0,69.0,7.5,0,10,9,2,4,0,35378.0,37690.0,33490.0,35142.0,32211.6875,29196.70238095238
2024-02-09 10:30:00+00:00,35404.0,37004.0,32802.0,False,13.0,69.0,7.5,0,10,9,2,4,0,35561.0,38042.0,33174.0,35387.333333333336,32167.333333333332,29202.866071428572
2024-02-09 11:00:00+00:00,35078.0,36678.0,32492.0,False,13.0,68.5,7.5,0,11,9,2,4,0,35404.0,38769.0,33094.0,35447.666666666664,32112.375,29209.502976190477
2024-02-09 11:30:00+00:00,35040.0,36640.0,32452.0,False,13.0,68.5,7.5,0,11,9,2,4,0,35078.0,38614.0,32631.0,35347.666666666664,32035.479166666668,29215.407738095237
2024-02-09 12:00:00+00:00,35395.0,36990.0,32747.0,False,13.0,68.0,7.5,0,12,9,2,4,0,35040.0,38750.0,32186.0,35174.0,31961.020833333332,29222.57738095238
2024-02-09 12:30:00+00:00,35328.0,36922.0,32608.0,False,13.0,68.0,7.5,0,12,9,2,4,0,35395.0,38491.0,31353.0,35171.0,31891.125,29232.127976190477
2024-02-09 13:00:00+00:00,34918.0,36511.0,32188.0,False,13.0,67.5,7.5,0,13,9,2,4,0,35328.0,38032.0,30947.0,35254.333333333336,31825.229166666668,29243.958333333332
2024-02-09 13:30:00+00:00,34725.0,36321.0,32022.0,False,13.0,67.5,7.5,0,13,9,2,4,0,34918.0,37638.0,30542.0,35213.666666666664,31760.354166666668,29255.776785714286
2024-02-09 14:00:00+00:00,34146.0,35745.0,31483.0,False,13.0,67.0,7.5,0,14,9,2,4,0,34725.0,37267.0,30329.0,34990.333333333336,31699.666666666668,29268.22619047619
2024-02-09 14:30:00+00:00,34091.0,35685.0,31454.0,False,13.0,67.0,7.5,0,14,9,2,4,0,34146.0,37359.0,30344.0,34596.333333333336,31634.645833333332,29279.58630952381
2024-02-09 15:00:00+00:00,34003.0,36032.0,31346.0,False,13.0,66.5,7.5,0,15,9,2,4,0,34091.0,37505.0,30805.0,34320.666666666664,31566.5625,29290.738095238095
2024-02-09 15:30:00+00:00,34508.0,36605.0,31807.0,False,13.0,66.5,7.5,0,15,9,2,4,0,34003.0,37844.0,31713.0,34080.0,31493.604166666668,29300.255952380954
2024-02-09 16:00:00+00:00,35346.0,37712.0,32621.0,False,13.0,66.0,7.5,0,16,9,2,4,0,34508.0,38240.0,32993.0,34200.666666666664,31424.104166666668,29308.574404761905
2024-02-09 16:30:00+00:00,36324.0,38702.0,33484.0,False,13.0,66.0,7.5,0,16,9,2,4,0,35346.0,39132.0,34100.0,34619.0,31363.8125,29315.57738095238
2024-02-09 17:00:00+00:00,37448.0,39441.0,34517.0,False,13.0,65.5,7.5,0,17,9,2,4,0,36324.0,40459.0,35366.0,35392.666666666664,31305.3125,29322.196428571428
2024-02-09 17:30:00+00:00,38355.0,40293.0,35423.0,False,13.0,65.5,7.5,0,17,9,2,4,0,37448.0,40496.0,35692.0,36372.666666666664,31242.583333333332,29328.39285714286
2024-02-09 18:00:00+00:00,38578.0,40171.0,35676.0,False,13.0,65.0,7.5,0,18,9,2,4,0,38355.0,40111.0,35243.0,37375.666666666664,31197.979166666668,29336.318452380954
2024-02-09 18:30:00+00:00,37749.0,39343.0,34889.0,False,13.0,65.0,7.5,0,18,9,2,4,0,38578.0,39245.0,34662.0,38127.0,31166.041666666668,29346.244047619046
2024-02-09 19:00:00+00:00,36825.0,38416.0,34027.0,False,13.0,64.5,7.5,0,19,9,2,4,0,37749.0,38346.0,34033.0,38227.333333333336,31134.875,29355.431547619046
2024-02-09 19:30:00+00:00,35508.0,37106.0,32834.0,False,13.0,64.5,7.5,0,19,9,2,4,0,36825.0,37177.0,32867.0,37717.333333333336,31103.1875,29363.741071428572
2024-02-09 20:00:00+00:00,34558.0,36130.0,32010.0,False,13.0,64.0,7.5,0,20,9,2,4,0,35508.0,35654.0,31503.0,36694.0,31068.416666666668,29371.60119047619
2024-02-09 20:30:00+00:00,33387.0,34910.0,30975.0,False,13.0,64.0,7.5,0,20,9,2,4,0,34558.0,34190.0,30247.0,35630.333333333336,31045.583333333332,29380.693452380954
2024-02-09 21:00:00+00:00,31857.0,33332.0,29645.0,False,13.0,63.5,7.5,0,21,9,2,4,0,33387.0,32436.0,28400.0,34484.333333333336,31028.854166666668,29390.03869047619
2024-02-09 21:30:00+00:00,30425.0,31855.0,28374.0,False,13.0,63.5,7.5,0,21,9,2,4,0,31857.0,30670.0,27112.0,33267.333333333336,31016.791666666668,29400.32738095238
2024-02-09 22:00:00+00:00,28791.0,30004.0,26894.0,False,13.0,63.0,7.5,0,22,9,2,4,0,30425.0,28684.0,25533.0,31889.666666666668,31011.6875,29410.1875
2024-02-09 22:30:00+00:00,27327.0,28439.0,25478.0,False,13.0,63.0,7.5,0,22,9,2,4,0,28791.0,27147.0,24193.0,30357.666666666668,31013.916666666668,29419.883928571428
2024-02-09 23:00:00+00:00,25792.0,27227.0,23991.0,False,13.0,62.5,7.5,0,23,9,2,4,0,27327.0,25356.0,22778.0,28847.666666666668,31017.666666666668,29429.21130952381
2024-02-09 23:30:00+00:00,25032.0,26765.0,23297.0,False,13.0,62.5,7.5,0,23,9,2,4,0,25792.0,24286.0,21798.0,27303.333333333332,31026.75,29438.181547619046
2024-02-10 00:00:00+00:00,25045.0,26922.0,23331.0,False,13.0,74.0,8.5,1,0,10,2,5,1,25032.0,24058.0,21748.0,26050.333333333332,31042.291666666668,29447.806547619046
2024-02-10 00:30:00+00:00,25467.0,27339.0,23811.0,False,13.0,74.0,8.5,1,0,10,2,5,1,25045.0,24323.0,22166.0,25289.666666666668,31062.854166666668,29457.619047619046
2024-02-10 01:00:00+00:00,24886.0,27033.0,23260.0,False,13.0,73.5,8.5,1,1,10,2,5,1,25467.0,24117.0,21672.0,25181.333333333332,31086.6875,29467.443452380954
2024-02-10 01:30:00+00:00,24245.0,26460.0,22627.0,False,13.0,73.5,8.5,1,1,10,2,5,1,24886.0,23519.0,21014.0,25132.666666666668,31102.708333333332,29477.008928571428
2024-02-10 02:00:00+00:00,23702.0,25914.0,22122.0,False,13.0,73.0,8.5,1,2,10,2,5,1,24245.0,23196.0,20463.0,24866.0,31117.833333333332,29486.625
2024-02-10 02:30:00+00:00,23397.0,25612.0,21819.0,False,13.0,73.0,8.5,1,2,10,2,5,1,23702.0,23050.0,20189.0,24277.666666666668,31128.375,29496.26488095238
2024-02-10 03:00:00+00:00,22773.0,24923.0,21188.0,False,13.0,72.5,8.5,1,3,10,2,5,1,23397.0,22838.0,19829.0,23781.333333333332,31135.604166666668,29505.8125
2024-02-10 03:30:00+00:00,22238.0,24444.0,20605.0,False,13.0,72.5,8.5,1,3,10,2,5,1,22773.0,22456.0,19384.0,23290.666666666668,31134.25,29514.574404761905
2024-02-10 04:00:00+00:00,22000.0,24203.0,20328.0,False,13.0,72.0,8.5,1,4,10,2,5,1,22238.0,22300.0,18807.0,22802.666666666668,31129.708333333332,29523.068452380954
2024-02-10 04:30:00+00:00,21841.0,24025.0,20194.0,False,13.0,72.0,8.5,1,4,10,2,5,1,22000.0,22167.0,18501.0,22337.0,31123.458333333332,29532.571428571428
2024-02-10 05:00:00+00:00,22130.0,24123.0,20416.0,False,13.0,71.5,8.5,1,5,10,2,5,1,21841.0,22717.0,18500.0,22026.333333333332,31116.666666666668,29542.511904761905
2024-02-10 05:30:00+00:00,22520.0,24266.0,20726.0,False,13.0,71.5,8.5,1,5,10,2,5,1,22130.0,23574.0,18900.0,21990.333333333332,31104.4375,29553.315476190477
2024-02-10 06:00:00+00:00,23585.0,25101.0,21648.0,False,13.0,71.0,8.5,1,6,10,2,5,1,22520.0,26039.0,20170.0,22163.666666666668,31082.479166666668,29564.089285714286
2024-02-10 06:30:00+00:00,24938.0,26373.0,22794.0,False,13.0,71.0,8.5,1,6,10,2,5,1,23585.0,28590.0,21081.0,22745.0,31031.354166666668,29574.252976190477
2024-02-10 07:00:00+00:00,26103.0,27829.0,23813.0,False,13.0,70.5,8.5,1,7,10,2,5,1,24938.0,32074.0,22685.0,23681.0,30955.270833333332,29585.73214285714
2024-02-10 07:30:00+00:00,26885.0,28635.0,24502.0,False,13.0,70.5,8.5,1,7,10,2,5,1,26103.0,33419.0,23492.0,24875.333333333332,30830.875,29595.904761904763
2024-02-10 08:00:00+00:00,28554.0,29942.0,25953.0,False,13.0,70.0,8.5,1,8,10,2,5,1,26885.0,34668.0,25337.0,25975.333333333332,30694.75,29606.002976190477
2024-02-10 08:30:00+00:00,29272.0,30629.0,26496.0,False,13.0,70.0,8.5,1,8,10,2,5,1,28554.0,34825.0,26187.0,27180.666666666668,30567.375,29615.57738095238
2024-02-10 09:00:00+00:00,30351.0,31876.0,27387.0,False,13.0,69.5,8.5,1,9,10,2,5,1,29272.0,35223.0,27927.0,28237.0,30451.6875,29624.758928571428
2024-02-10 09:30:00+00:00,30364.0,31965.0,27288.0,False,13.0,69.5,8.5,1,9,10,2,5,1,30351.0,35378.0,28031.0,29392.333333333332,30350.1875,29631.973214285714
2024-02-10 10:00:00+00:00,30293.0,31890.0,27178.0,False,13.0,69.0,8.5,1,10,10,2,5,1,30364.0,35561.0,28081.0,29995.666666666668,30245.729166666668,29638.916666666668
2024-02-10 10:30:00+00:00,30156.0,31753.0,26987.0,False,13.0,69.0,8.5,1,10,10,2,5,1,30293.0,35404.0,27975.0,30336.0,30135.979166666668,29645.5
2024-02-10 11:00:00+00:00,30011.0,31608.0,26758.0,False,13.0,68.5,8.5,1,11,10,2,5,1,30156.0,35078.0,27979.0,30271.0,30026.645833333332,29651.991071428572
2024-02-10 11:30:00+00:00,29970.0,31567.0,26711.0,False,13.0,68.5,8.5,1,11,10,2,5,1,30011.0,35040.0,27985.0,30153.333333333332,29921.083333333332,29658.03869047619
2024-02-10 12:00:00+00:00,29958.0,31554.0,26672.0,False,13.0,68.0,8.5,1,12,10,2,5,1,29970.0,35395.0,28388.0,30045.666666666668,29815.458333333332,29663.946428571428
2024-02-10 12:30:00+00:00,30041.0,31638.0,26751.0,False,13.0,68.0,8.5,1,12,10,2,5,1,29958.0,35328.0,28341.0,29979.666666666668,29702.1875,29668.619047619046
2024-02-10 13:00:00+00:00,29928.0,31525.0,26614.0,False,13.0,67.5,8.5,1,13,10,2,5,1,30041.0,34918.0,28311.0,29989.666666666668,29592.041666666668,29673.678571428572
2024-02-10 13:30:00+00:00,30198.0,31795.0,26899.0,False,13.0,67.5,8.5,1,13,10,2,5,1,29928.0,34725.0,28267.0,29975.666666666668,29488.083333333332,29678.491071428572
2024-02-10 14:00:00+00:00,30272.0,31866.0,27061.0,False,13.0,67.0,8.5,1,14,10,2,5,1,30198.0,34146.0,28171.0,30055.666666666668,29393.770833333332,29684.238095238095
2024-02-10 14:30:00+00:00,30386.0,31985.0,27133.0,False,13.0,67.0,8.5,1,14,10,2,5,1,30272.0,34091.0,28099.0,30132.666666666668,29313.0625,29690.491071428572
2024-02-10 15:00:00+00:00,30551.0,32247.0,27249.0,False,13.0,66.5,8.5,1,15,10,2,5,1,30386.0,34003.0,28781.0,30285.333333333332,29235.875,29697.29761904762
2024-02-10 15:30:00+00:00,30977.0,32679.0,27649.0,False,13.0,66.5,8.5,1,15,10,2,5,1,30551.0,34508.0,29513.0,30403.0,29163.958333333332,29702.565476190477
2024-02-10 16:00:00+00:00,32175.0,33775.0,28802.0,False,13.0,66.0,8.5,1,16,10,2,5,1,30977.0,35346.0,30351.0,30638.0,29090.395833333332,29706.92261904762
2024-02-10 16:30:00+00:00,33415.0,35013.0,29961.0,False,13.0,66.0,8.5,1,16,10,2,5,1,32175.0,36324.0,31299.0,31234.333333333332,29024.333333333332,29712.35119047619
2024-02-10 17:00:00+00:00,35211.0,36803.0,31560.0,False,13.0,65.5,8.5,1,17,10,2,5,1,33415.0,37448.0,33015.0,32189.0,28963.729166666668,29718.64880952381
2024-02-10 17:30:00+00:00,36283.0,37875.0,32555.0,False,13.0,65.5,8.5,1,17,10,2,5,1,35211.0,38355.0,34082.0,33600.333333333336,28917.125,29725.184523809523
2024-02-10 18:00:00+00:00,36397.0,37989.0,32696.0,False,13.0,65.0,8.5,1,18,10,2,5,1,36283.0,38578.0,33859.0,34969.666666666664,28873.958333333332,29731.73511904762
2024-02-10 18:30:00+00:00,35754.0,37348.0,32095.0,False,13.0,65.0,8.5,1,18,10,2,5,1,36397.0,37749.0,33224.0,35963.666666666664,28828.520833333332,29739.28869047619
2024-02-10 19:00:00+00:00,34858.0,36459.0,31541.0,False,13.0,64.5,8.5,1,19,10,2,5,1,35754.0,36825.0,32071.0,36144.666666666664,28786.958333333332,29746.818452380954
2024-02-10 19:30:00+00:00,33913.0,35511.0,30569.0,False,13.0,64.5,8.5,1,19,10,2,5,1,34858.0,35508.0,30958.0,35669.666666666664,28745.979166666668,29755.113095238095
2024-02-10 20:00:00+00:00,32849.0,34437.0,29517.0,False,13.0,64.0,8.5,1,20,10,2,5,1,33913.0,34558.0,29829.0,34841.666666666664,28712.75,29763.907738095237
2024-02-10 20:30:00+00:00,31957.0,33430.0,28721.0,False,13.0,64.0,8.5,1,20,10,2,5,1,32849.0,33387.0,28688.0,33873.333333333336,28677.145833333332,29772.895833333332
2024-02-10 21:00:00+00:00,30795.0,32309.0,27756.0,False,13.0,63.5,8.5,1,21,10,2,5,1,31957.0,31857.0,27351.0,32906.333333333336,28647.354166666668,29782.625
2024-02-10 21:30:00+00:00,29635.0,31120.0,26730.0,False,13.0,63.5,8.5,1,21,10,2,5,1,30795.0,30425.0,26492.0,31867.0,28625.229166666668,29792.875
2024-02-10 22:00:00+00:00,28292.0,29765.0,25503.0,False,13.0,63.0,8.5,1,22,10,2,5,1,29635.0,28791.0,25273.0,30795.666666666668,28608.770833333332,29802.229166666668
2024-02-10 22:30:00+00:00,27216.0,28667.0,24467.0,False,13.0,63.0,8.5,1,22,10,2,5,1,28292.0,27327.0,23967.0,29574.0,28598.375,29811.214285714286
2024-02-10 23:00:00+00:00,25785.0,27161.0,23182.0,False,13.0,62.5,8.5,1,23,10,2,5,1,27216.0,25792.0,22308.0,28381.0,28596.0625,29820.883928571428
2024-02-10 23:30:00+00:00,24962.0,26403.0,22438.0,False,13.0,62.5,8.5,1,23,10,2,5,1,25785.0,25032.0,21616.0,27097.666666666668,28595.916666666668,29831.23214285714
2024-02-11 00:00:00+00:00,24741.0,26059.0,22290.0,False,13.0,74.0,9.5,1,0,11,2,6,1,24962.0,25045.0,21518.0,25987.666666666668,28594.458333333332,29841.190476190477
2024-02-11 00:30:00+00:00,25181.0,26331.0,22843.0,False,13.0,74.0,9.5,1,0,11,2,6,1,24741.0,25467.0,21951.0,25162.666666666668,28588.125,29850.782738095237
2024-02-11 01:00:00+00:00,24793.0,25982.0,22450.0,False,13.0,73.5,9.5,1,1,11,2,6,1,25181.0,24886.0,21360.0,24961.333333333332,28582.166666666668,29860.395833333332
2024-02-11 01:30:00+00:00,24173.0,25521.0,21892.0,False,13.0,73.5,9.5,1,1,11,2,6,1,24793.0,24245.0,20612.0,24905.0,28580.229166666668,29870.613095238095
2024-02-11 02:00:00+00:00,23643.0,25172.0,21409.0,False,13.0,73.0,9.5,1,2,11,2,6,1,24173.0,23702.0,19925.0,24715.666666666668,28578.729166666668,29881.21130952381
